id,translation
17018,предлог
17020,"приставка, префикс"
17021,вопросительное местоимение
17022,радио-
17023,повелительное наклонение (грам.)
17024,определённо-количественное числительное
17025,"решение, разрешение (проблемы)"
17026,"растроить, разделить натрое"
17027,"регулярный, рядовой, обычный, ординарный, очередной, правильный"
17028,"ссылка, упоминание"
17029,возвратное местоимение
17030,регуляризация
17031,относительное местоимение
17034,собирательное числительное
17035,синтетический
17038,склонение (грам.)
17039,"сокращённый, укороченный"
17040,слог
17041,"словарный запас, лексикон, лексика, словарь"
17043,"родственный, родной"
17044,староцерковнославянский
17045,старославянский
17046,степени сравнение
17047,современный
17048,"существующий, настоящий, действительный"
17049,тематический
17051,"создание, созидание, творение"
17052,"удалять, уничтожать"
17053,указательное местоимение
17054,"законченный, завершённый"
17056,"всеславянский, общеславянский"
17057,"обучение, преподавание"
17058,вариация
17059,вариант
17061,"звательный падеж, вокатив (грам.)"
17062,впервые
17064,"вторичный, второстепенный"
17065,возрождение
17067,"закоренелый, укоренившийся, отпетый, заядлый"
17068,запомнить
17069,зависимый
17070,"знакомый, известный"
17071,зональный
17073,спряжение
17074,числительное
17075,жаргон
17076,если
17077,"многий, многочисленный"
17083,"подарить, даровать"
17085,"удваивать, дублировать"
17087,протез
17089,"в отличие от, в противоположность"
17091,"родительный падеж, генитив (грам.)"
17094,"отдалять, удалять (на расстояние)"
17095,"удалить, уничтожить"
17096,"отдалить, удалить (на расстояние)"
17098,"Ренессанс, Возрождение"
17099,запоминать
17100,зона
17101,хотя
17108,административный
17109,адрес
17110,"как, в качестве"
17112,будто
17113,если бы
17114,в случае
17117,актуальность
17119,альтернативный
17120,антихрист
17124,"аристократка, дворянка"
17126,ковчег
17129,автономия
17130,автономный
17131,авторство
17133,"авиабилет, билет на самолёт"
17135,Азовское море
17137,"бесчестие, позор"
17138,"безысходный, безвыходный"
17141,бессвинцовый
17142,безработица
17143,безвыходный
17145,епископ
17146,"благо, добро, благополучие"
17150,блондин
17151,"героический, геройский, богатырский"
17152,"героически, героично, по-богатырски"
17153,богохульство
17154,Богоявление
17156,Богородица
17157,"богослов, теолог"
17158,"теология, богословие"
17159,богослужение
17160,богослужение
17165,"борец, боец"
17168,бороться
17169,божество
17170,беременность
17171,беременный
17173,"вяз, берест, ильм"
17175,"число, количество, номер"
17176,брюква
17177,жук
17179,болгаризация
17180,"трава, растение"
17182,"походить, быть подобным"
17183,"бывать, случаться"
17187,царица
17188,ферзь (шахматы)
17190,"хронометр, секундомер"
17191,журнал
17193,чехословацкий
17194,Чехословакия
17195,чехословакизм
17196,ожидание
17197,стальной
17198,сталь
17202,"почтенный, респектабельный"
17208,частота
17210,цифра
17211,как можно раньше
17212,как можно скорее
17214,считать
17215,"количество, число"
17216,читы (для игр)
17218,преступление
17219,"чернокожая, темнокожая, смуглянка"
17220,"чтить, почитать, уважать"
17223,"охрана, защита"
17224,"внимание, внимательность, забота"
17226,"охранять, защищать, стеречь, приглядывать"
17227,"быть бдительными, бодрствовать"
17228,"беречься, беречь себя"
17231,"чудно, чудесно, изумительно, поразительно"
17232,"чудесный, замечательный"
17233,что
17234,"да, пусть, пускай, нехай"
17236,прыжок в длину
17237,ферзь (шахматы)
17240,"дар, талант, дарование"
17241,дарить
17242,"дарить, даровать"
17243,"одарённый, талантливый"
17246,поступок
17248,депрессия
17250,десталинизация
17251,"клевер, конюшина"
17252,диакритический знак
17253,алмаз
17254,"сегодняшний, нынешний"
17256,"ныне, в настоящее время"
17257,дневник
17259,"светать, рассветать"
17260,домой
17261,"вверх, наверх"
17263,"пора, период, время, эпоха, эра"
17264,"сутки, день (24 часа)"
17268,"добро, благо, богатство"
17273,"благотворительность, филантропия"
17275,"благодеяние, доброе дело"
17277,добровольный
17283,"вздохнуть, дохну́ть, дыхнуть"
17284,доход
17285,впечатление
17286,"окончить, доделать"
17288,"оканчивать, завершать, доделывать"
17299,летнее солнцестояние
17301,"долгоживущий, долговечный"
17302,"долголетие, долговечность"
17303,исследование долголетия
17304,долговечный
17305,домашний
17308,"предполагать, допускать, иметь мнение"
17310,"отечественный, внутренний, доморощенный"
17311,домашняя ссора
17312,"отечество, родина"
17313,домашний арест
17317,дополненный
17320,"лишь, только, только лишь, когда только, только когда"
17322,скука
17323,"наскучивать, надоедать"
17324,соскучиваться
17325,"наскучить, надоесть"
17326,соскучиться
17327,"скучный, скучающий"
17328,"скучный, нудный, надоедливый, досаждающий"
17330,последовательно
17331,последовательный
17334,доступ
17335,доживать
17338,"допускается, разрешается"
17339,"лестница, стремянка"
17340,"лесоруб, дровосек, лесозаготовитель"
17341,"дровосек, лесоруб"
17342,"вторичный, второстепенный"
17344,"держаться, придерживаться"
17346,государственный деятель
17347,волынка
17348,"ум, разум"
17349,"душевный, психический, умственный"
17355,"вдвое больше, в два раза больше"
17357,двойник
17358,дифтонг
17359,двуличный
17361,дуэт
17362,"двусмысленность, неоднозначность"
17363,"двусмысленный, неоднозначный"
17364,двоежёнство
17365,"двузначность, неоднозначность, двусмысленность"
17367,"неоднозначный, двузначный, двусмысленный"
17368,дышать
17369,джем
17370,"эготизм, самовлюблённость"
17371,хозяйство
17372,элемент
17373,пропеллер
17376,евангелие
17377,фиалка
17378,фикция
17379,фиктивный
17380,финансы
17382,фольклор
17383,разговорник
17384,фонд
17386,"мех, шерсть"
17387,волынка
17388,"веточка, прутик"
17390,ген
17391,"гениальность, гений"
17392,гениальный
17394,гений
17395,генная терапия
17396,генная терапия
17397,"гибкий, эластичный"
17398,голос (право)
17400,"оглашать, утверждать, заявлять, декларировать"
17401,"звук, фонема"
17403,"глава, руководитель, шеф"
17407,"точка зрения, позиция"
17411,"гнуть, сгибать"
17412,"годовщина, юбилей"
17413,"годиться, подходить"
17415,"пировать, праздновать"
17418,"глотать слёзы, рыдать, плакать"
17419,курьер
17420,"трек, круг, беговая дорожка"
17421,"гнать, гонять"
17422,"гонка, заезд, забег"
17423,гонщик
17424,автогонщик
17425,горчица
17426,горилка
17427,"горячка, лихорадка"
17428,"пылкий, рьяный"
17430,ухудшать
17433,"мэр, градоначальник"
17435,городской
17436,"простой карандаш, графитовый карандаш"
17438,ошибаться
17441,ошибка
17442,кладбище
17443,"накапливать, аккумулировать"
17444,"монета, грош"
17445,грудь
17446,губка
17447,"уничтожать, губить"
17448,гиперссылка
17449,хирургический
17450,хирургия
17451,хирург
17452,"хитрый, лукавый, ловкий, плутоватый"
17453,охлаждение
17454,"холодить, охлаждать"
17456,"остывать, охлаждаться"
17457,"всхлипывать, плакать, рыдать"
17458,"всхлипнуть, всплакнуть"
17461,пешеходка
17462,холестерин
17463,омоним
17464,"подопечный, протеже"
17466,храпеть
17467,"храпнуть, похрапеть"
17468,христианизация
17470,христианка
17471,Христос
17472,"художница, артистка"
17473,"художественно, артистично"
17474,"художество, искусство"
17477,"хвастаться, хвалиться"
17482,"хвоя, игла"
17483,болезнь сердца
17484,хвост
17485,надеяться
17486,именно
17487,"богатый, состоятельный, имущий"
17488,"имущество, собственность"
17490,насекомое
17491,интернет
17492,Иисус
17493,"спасти, освободить"
17495,избавить
17497,"спасать, освобождать"
17499,избавлять
17509,"выбранный, избранный"
17511,"вычёркивание, зачёркивание, удаление"
17514,выдать
17517,выдавать
17520,"сдохнуть, умереть (о животных)"
17522,"сдыхать, умирать (о животных)"
17523,"изгнание, исключение"
17527,"изгнанник, ссыльный"
17528,"изгнание, ссылка"
17531,выгодный
17532,восход луны
17540,"заполучить, обрести"
17543,"заполучать, обретать"
17547,"выявить, раскрыть, обнаружить"
17548,"выявлять, раскрывать, обнаруживать"
17552,"исключительно, только"
17555,выкапывать
17557,выкосить
17558,эякулят
17561,"поездка, экскурсия, путешествие"
17568,вымирать
17569,вымереть
17570,"вымысел, выдумка"
17571,"выдуманный, придуманный, вымышленный, воображаемый"
17572,сырьё
17573,выползать
17574,выползти
17575,"проба, испытание, проверка, тест"
17576,"испытать, испробовать, проверить"
17577,"испытывать, пробовать, проверять"
17584,"выразительность, выражение, акцент"
17586,выразительный
17587,вырубить
17588,вырубать
17589,"эмигрант, выселенец, переселенец"
17590,"эмигрантка, переселенка"
17591,насмешка
17592,"отправка, высылка"
17594,восточнославянский
17595,"известие, весть, новость"
17596,"репортёр, докладчик"
17598,"вывод, выведение"
17601,яблоня
17602,можжевельник
17603,ясень
17605,ясли (дошкольное учреждение)
17607,"ясно, отчётливо"
17608,"ясновидение, предвидение"
17609,"явь, реальность, действительность"
17611,"бодрствование, сознание"
17612,"явление, феномен"
17615,"один, единственный, единый"
17616,"еда, пища"
17617,"монотеизм, единобожие"
17618,единогласно
17619,единогласный
17620,"однозначно, несомненно"
17625,"однозначный, несомненный, безусловный"
17629,конь (шахматы)
17630,Иисус
17631,"языковый, языковой, язычный"
17632,лингвист
17633,"языкознание, лингвистика"
17635,селезень
17637,как можно раньше
17638,как можно быстрее
17639,как говорится
17640,пушка
17641,"каштановый, коричневый"
17643,утёнок
17644,утёнок
17645,чихать
17646,чихнуть
17647,Киев
17649,кивать
17650,кивнуть
17652,кивать
17653,кивнуть
17655,"проклинать, ругать"
17657,проклятие
17658,"ругательство, сквернословие, матерщина, бранное слово"
17659,климат
17660,крёстный отец
17661,крёстная мать
17662,княжич
17663,кнопка
17665,насколько я знаю
17666,"инвалидное кресло, кресло на колёсах"
17668,прялка
17670,конкурентный
17673,конь (шахматы)
17674,"наконец, в конце концов, в итоге"
17676,"конечность, окончательность"
17679,конкурентный
17680,консерватор
17681,"конспирация, заговор"
17682,морячка
17683,моряк
17684,коррелятив
17689,косить
17690,космическая станция
17691,космический
17692,космический корабль
17694,космос
17695,кожух
17696,краб
17697,король (шахматы)
17698,галстук
17704,крёстная мать
17705,крёстный отец
17708,"скрещение, пересечение"
17709,"кровяной, кровавый"
17710,Крым
17711,крыса
17712,скрываться
17713,"мех, шерсть"
17714,кукушка
17715,"крёстный отец, кум"
17716,"крёстная мать, кума"
17717,купля-продажа
17718,кусать
17719,укусить
17720,"индивидуальная настройка, кастомизация"
17721,"настраивать, кастомизировать"
17723,цепь
17724,цепь
17725,айсберг
17726,"легче, более лёгкий"
17731,лесистый
17732,лестница
17733,летнее солнцестояние
17734,"кабина пилота, полетная палуба"
17735,"ложь, враньё"
17736,"лжец, лгун, врун"
17737,"лжица, лгунья, врунья"
17738,ли
17740,лига
17741,лоббист
17742,"входить (в систему), авторизоваться, логиниться"
17744,"лоно, чрево, утроба"
17745,слон (шахматы)
17746,"ложный, неправдивый"
17749,"людоед, каннибал"
17750,людоедство
17751,лук
17752,луковый
17753,лживый
17755,малодушный
17757,обманывать
17762,"усердно, старательно"
17763,"усердие, старательность"
17764,"усердный, старательный"
17765,наборщик
17766,"наборищица, машинистка"
17767,машиностроение
17769,стволовая клетка
17770,мать
17772,"взаимный, взаимозаменяемый"
17773,"между тем, тем временем, в то же время"
17774,менструация
17776,"менструация, месячные"
17778,местоположение
17780,бросать монету
17781,отбрасывать тень на
17783,бросить тень на
17784,"мягчить, смягчать"
17785,"плотоядное, мясоед"
17786,случайный
17788,прошлое
17789,"малышка, маленькая девочка"
17790,"малыш, маленький мальчик"
17796,"думать, полагать"
17797,"политеизм, многобожие"
17801,"болото, трясина, топь"
17805,"инсульт, апоплексия"
17810,муравейник
17811,мороженый
17812,лиофилизировать
17816,"му́ка, пытка, мучение"
17821,наяву
17822,"сначала, вначале, поначалу, сперва"
17823,наверху
17824,на всякий случай
17825,на всякий случай
17826,"набирать, собирать"
17829,"набожный, религиозный"
17831,"набрать, собрать"
17834,националистический
17835,"впредь, в дальнейшем"
17836,надеяться
17837,"нанизать, надеть"
17838,надеть (одежду)
17840,"нанизывать, надевать"
17841,надевать (одежду)
17843,зенит
17845,"нагибать, загибать"
17846,"нагнуть, наклонить"
17848,"скапливать, накапливать, нагромождать"
17849,"накопление, скопление, нагромождение"
17850,"скопить, накопить, нагромоздить"
17851,"происхождение, генезис, источник"
17854,записать (на плёнку)
17856,записывать (на плёнку)
17860,"наезд, набег, вторжение"
17861,"нанять, трудоустроить"
17862,"наилёгкий, легчайший"
17863,"лучше всего, наилучшим образом"
17866,простейший
17869,"наконец, в итоге"
17876,наполнить перьями
17877,"напоследок, наконец, в заключение"
17880,"напоследок, наконец, в заключение"
17884,этнограф
17885,насекомое
17886,ожерелье
17888,"установки, настройки"
17889,"установка, настройка"
17891,настройки
17892,наветренный
17893,"кроме того, больше того, сверх того, причём"
17895,не имеет значения
17896,"жалкий, несчастный"
17898,"небывалый, беспрецедентный"
17899,сердечная недостаточность
17900,недоступный
17907,"негодование, возмущение"
17911,несколько дней назад
17912,гадкий утенок
17913,"некрасивый, безобразный, уродливый, гадкий"
17914,необразованный
17917,"непогода, ненастье"
17918,"инвалид, лицо с ограниченными возможностями (женщина)"
17920,"инвалид, лицо с ограниченными возможностями (мужчина)"
17922,инвалидность
17924,инвалидный
17926,"инвалид, лицо с ограниченными возможностями (женщина)"
17928,"инвалид, лицо с ограниченными возможностями (мужчина)"
17930,инвалидность
17932,инвалидный
17937,непереходный (грам.)
17938,"герметичный, воздухонепроницаемый"
17939,"несмело, робко, застенчиво"
17940,"несмелость, робость, застенчивость"
17941,"неудобно, некомфортно, дискомфортно"
17942,"неудобный, некомфортный, дискомфортный"
17943,"неуступчивый, несговорчивый, упрямый"
17944,"неважно, незначительно"
17947,незабудка
17948,"не удовлетворять, не угождать, сердить"
17950,"недовольный, неудовлетворённый"
17953,"не удовлетворить, не угодить, раздосадовать, рассердить"
17955,независимо
17956,независимо
17957,независимость
17958,независимый
17959,"авария, происшествие, несчастный случай, неудача"
17960,"незнакомый, неизвестный"
17966,нитка
17967,"сегодня вечером, этой ночью"
17969,Ноев ковчег
17971,скука
17973,"надоедать, утомлять"
17974,скучать
17975,"скучный, нудный, надоедливый"
17980,"одуревать, глупеть, сходить с ума"
17988,"обходиться с, вести себя с"
17990,"обхватывать, обнимать"
17992,"обхватить, обнять"
17995,"раскрыть, разоблачить, выявить"
17996,объявить (войну)
17997,откровение
17998,"раскрывать, обнаруживать"
17999,объявлять (войну)
18000,"объём, вместимость"
18004,облизать
18005,облизывать
18009,"одурачить, облапошить, обвести"
18014,"одурачивать, облапошивать, обводить"
18016,ограничение
18018,обдумывать
18020,обдумать
18023,"обойтись, поступить (с кем-либо)"
18025,"обойтись без, управиться без"
18026,"обожание, поклонение, почитание"
18027,"обращение, переворот, инверсия"
18030,обратный
18031,"образец, пример"
18032,обсидиан
18034,"среда, окружение"
18036,"обычно, обыкновенно, традиционно, заурядно, типично"
18040,"обычный, заурядный, распространённый"
18043,"проживать, жить, населять, обитать"
18045,"заколдовать, зачаровать"
18047,"заколдовывать, зачаровывать"
18049,сталь
18050,стальной
18054,"отныне, с настоящего времени"
18058,"отныне, с настоящего времени"
18060,"исправлять, возмещать, искуплять, откатывать (изменения), снимать (заклятье)"
18062,"преданный, верный, приверженный"
18065,одежда
18066,"отнимать, забирать"
18067,ампутировать
18068,выйти (из системы)
18070,выходить (из системы)
18072,"отнять, забрать"
18073,ампутировать
18075,"отклонение (от нормы), аберрация"
18076,"выйти (из системы), разлогиниться"
18080,смести
18081,сметать
18083,"приручённый, одомашненный"
18087,"прощать, извинять, оправдывать"
18089,"простить, извинить, оправдать"
18091,"подвид, сорт, разновидность (биол.)"
18093,отрубить
18094,отрубать
18099,"осмотр, обследование"
18101,"очаг, камин"
18103,хвост
18104,"огорчать, расстраивать, удручать, раздражать, озлоблять"
18106,"огорчить, расстроить, рассердить, озлобить"
18108,"клевета, оговор, наговор, поклёп"
18109,"ограждать, огораживать"
18112,"оградить, огородить"
18113,"ожерелье, колье"
18114,"желающий, доброволец, волонтёр"
18117,окружающая среда
18119,"оковы, кандалы, цепи, узы"
18121,олимпийские игры
18123,"мошенничество, обман"
18125,"обмануть, обдурить, ввести в заблуждение"
18130,"обманщик, мошенник"
18132,"опция, вариант"
18133,"опекун, покровитель, защитник"
18134,"опека, опекунство, попечительство"
18135,операция (мед.)
18139,оплодотворять
18141,оплодотворение
18143,оплодотворённый
18146,оплодотворить
18153,"осложнение, сложность"
18156,основанный на
18158,"в основном, в основе"
18159,"модернизировать, осовременивать"
18161,модернизация
18163,"модернизировать, осовременить"
18166,"предостеречь, предупредить"
18167,"предостерегать, остерегать, предупреждать"
18168,остроумие
18169,освежать
18171,освежить
18175,освобождаться
18178,освободиться
18179,избавиться от
18180,"бросать тень, затенять"
18181,"бросить тень, затенить"
18183,увенчивать
18184,увенчать
18192,"обозначенный, отмеченный, промаркированный"
18194,"обозначить, промаркировать"
18195,пациент
18197,паникёр
18200,пара примеров
18201,Париж
18202,"пояс, ремень"
18203,"выпечка, хлеб, хлебо-булочные изделия"
18207,песчаная буря
18208,пешка (шахматы)
18209,"пишущая машинка, печатная машинка"
18210,"пишущая машинка, печатная машинка"
18211,пластичный
18212,пластик
18213,пластиковый
18223,"хлопание, шлёпание, хлопок, шлепок"
18224,"хлопать, шлёпать"
18225,"хлопнуть, шлёпнуть"
18226,пневмония
18227,по отношению к
18229,побеждать
18232,победить
18233,"побуждение, стимуляция"
18234,"почин, начинание, инициатива"
18235,"налог, подать, дань"
18238,"дающий, даритель, поставщик, провайдер"
18243,привести пару примеров
18244,подданный
18249,"подеваться, исчезнуть, скрыться"
18251,"деваться, исчезать, скрываться"
18253,подушка
18254,"подговаривать, подстрекать"
18255,подговорить
18256,подход
18257,"подходить, быть подходящим, соответствовать"
18259,подходить (приближаться)
18260,"подле, возле, рядом, близ, при"
18262,подлый
18264,климат
18265,изменение климата
18266,климатический
18267,надир
18268,нравиться
18271,девочка-подросток
18272,"подросток, отрок, тинейджер"
18273,подсознание
18274,подвиг
18276,пощёчина
18277,проглотить слёзы
18278,"погоня, преследование"
18279,"толчок, движущая сила"
18282,"ошибиться, погрешить"
18284,похмелье
18285,"поход, марш"
18286,"происхождение, источник, генезис"
18289,поискать
18291,"понять, постичь, воспринять"
18292,"понимать, воспринимать"
18294,"покой, тишина, спокойствие"
18296,"покосить, скосить"
18297,"окрестить, покрестить"
18298,"покрытие, покров"
18299,"эксперимент, опыт, испытание"
18300,политбюро
18301,полнолуние
18302,"уполномоченный, полномочный представитель"
18303,улитка
18304,ползать
18306,ползти
18309,пончик
18311,поползать
18313,поползти
18317,"ранение, рана, травма"
18319,"сровнять, прировнять"
18321,"порубить, нарубить, измельчить"
18322,посещение
18323,"рубить, нарубать, кромсать"
18325,"порубить, нарубить, покромсать"
18328,"последствие, следствие, результат, эффект, итог, отголосок"
18330,послеродовый
18333,"посвящённый, преданный"
18334,"продлиться, продолжиться"
18346,подтверждённый
18353,"урок, поучительный пример"
18357,"нужно, требуется, следует, необходимо, надо"
18360,"возврат, возвращение"
18362,верёвка
18365,поверхность
18366,поверхность
18367,поверхность
18368,"привет, здравствуй, здорова"
18371,"смотреть, глядеть (на)"
18376,"узнать, познакомиться"
18377,"узнавать, знакомиться"
18378,"пожрать, сожрать, поглотить"
18379,приглашение
18380,работодатель
18383,"праведный, честный"
18387,своевременность
18389,праздник
18390,"пребывание, нахождение"
18398,позапрошлый
18400,предположить
18407,"предисловие, пролог"
18412,проглотить
18413,проглотить слёзы
18414,переговоры
18415,"преграда, барьер"
18419,переходный (грам.)
18420,"изменять, переиначивать"
18421,"изменение, переделка"
18422,"измененный, переделанный"
18423,"изменить, переиначить"
18426,"менять, переменять"
18427,"переменяться, изменяться"
18428,"переменить, поменять"
18429,"перемениться, измениться"
18431,"обмануть, одурачить"
18436,"перестать, прекратить"
18437,"переставать, прекращать"
18438,"преступление, проступок, нарушение"
18439,"преступать, нарушать"
18440,"преступить, нарушить"
18441,"проступок, нарушение (закона и т.п.)"
18444,"превосходить, превышать"
18447,"превзойти, превысить"
18448,"перевозка, транспортировка"
18450,предназначать
18452,предназначенный для
18454,предназначить
18456,мурлыкать
18457,прясть
18458,"приближаться, сближаться"
18459,"прибор, инструмент"
18462,прибыть
18463,прибывать
18465,"придаток, дополнение"
18466,"причислять, назначать, определять"
18467,"причислить, назначить, определить"
18468,пригибать
18469,пригнуть
18471,случайный
18472,войти (в систему)
18474,входить (в систему)
18476,"приём, получение"
18477,"вступление, приём (напр. в организацию)"
18478,"приёмник, радиоприёмник"
18479,"прижиться, укорениться"
18480,"приживаться, укореняться"
18486,приписать
18487,приписывать
18488,"естественно, натурально"
18489,"пословица, поговорка"
18490,"пословица, поговорка"
18491,"приспособить, адаптировать"
18493,"приспосабливать, адаптировать"
18495,"приспособление, настройка, адаптация"
18498,"давление, прессование, нажатие, прижатие"
18499,"притворяться, прикидываться"
18500,притворный
18501,"притвориться, прикинуться"
18503,"отбор образцов, отбор проб, дискретизация"
18504,"пробный, испытательный, тестовый"
18506,образец
18511,"предисловие, введение"
18512,провозглашать
18513,провозглашение
18514,провозгласить
18515,прохлада
18517,"прохладить, охладить, остудить"
18520,"охладиться, остыть"
18521,"прохлада, холодок, свежесть"
18522,прохладный
18524,"пронять, пробрать (напр. холод)"
18525,"пронимать, пробирать (напр. холод)"
18526,выругать
18527,проклясть
18528,"проклятие, ругательство, брань"
18530,растрата
18532,пропеллер
18533,пропускать
18534,пропустить
18535,"прощание, расставание"
18540,простейший
18544,проверять
18545,проверить
18546,"провести, осуществить, выполнить, совершить"
18548,"проводить, осуществлять, выполнять, совершать"
18549,"проведение, осуществление, выполнение, совершение"
18551,проживать
18553,Первая Мировая Война
18554,элемент
18555,"первобытный, изначальный"
18559,"первичный, первозданный, самобытный"
18563,прыщ
18564,псевдоним
18565,"публика, аудитория"
18566,"пуп, пупок"
18567,"пускать, отпускать, выпускать, запускать (приводить в движение)"
18568,"пустить, отпустить, выпустить, запустить (привести в движение)"
18570,"отшельник, пустынник"
18571,"путь, дорога, тропа, маршрут"
18579,работодатель
18580,рак (болезнь)
18581,рак-отшельник
18582,"рана, ранение"
18584,равноденствие
18585,маятник
18586,равноправие
18588,равноправный
18592,раздваивать
18593,раздвоить
18594,разглашать
18596,разгласить
18598,разговорник
18600,расход
18602,изучение долголетия
18603,"осветлять, просветлять"
18605,"осветлить, просветлить"
18607,"раскладывать (на части), разбирать"
18608,"разложить (на части), разобрать"
18610,распаковать
18612,распаковывать
18617,различать
18618,различить
18619,"решать, разрешать (проблему)"
18621,"решить, разрешить (проблему)"
18623,разрубить
18625,разрубать
18627,рассердить
18631,"развитие, эволюция"
18633,редакционный
18634,ремень
18635,"решённый, урегулированный, определённый"
18637,"резюме, сводка, конспект, экстракт"
18639,ресница
18640,римско-католический
18641,годовщина
18643,родственница
18644,Рождество
18647,рокировка (шахматы)
18648,"рокироваться, делать рокировку"
18649,"роптание, ропот, ворчание"
18651,"роптать, ворчать"
18653,роса
18657,рубить
18660,"полотенце, рушник"
18661,"вручную, ручным способом, руками"
18662,ручной
18664,"перчатка, рукавица, варежка"
18666,руки вверх!
18667,рукоять
18669,аплодисменты
18670,"аплодировать, рукоплескать, хлопать"
18672,"поаплодировать, похлопать"
18675,"руководить, управлять"
18676,рыдать
18677,"совпадать, сходиться"
18679,"совпасть, сойтись"
18681,сближаться
18682,сблизиться
18683,"сборник, антология"
18685,"судя по виду, видимо, по-видимому, кажется"
18686,"кажущийся, видимый, мнимый"
18688,вздремнуть
18689,"встреча, сходка"
18691,"сходный, похожий"
18692,"спрятать, скрыть"
18694,"сохранять, сберегать"
18695,"сохранение, сбережение, консервация"
18696,"сохранить, сберечь"
18697,"толпа, собрание"
18701,"съезд, спуск, скат"
18702,склонять (грам.)
18703,склоняться к
18706,просклонять (грам.)
18707,склониться к
18710,"скрыться, спрятаться"
18711,"скрываться, прятаться"
18712,"солгать, соврать"
18713,слиться
18714,"слияние, соединение, впадение"
18715,сливаться
18718,минимализировать
18720,смягчать
18721,смягчить
18722,"снимок, фотография, фотка"
18723,скучающий
18724,"собраться, собрать вещи"
18727,спрягать
18730,срастись
18731,"срубить, отрубить"
18733,"срубать, отрубать"
18737,стечь
18738,"заявить, высказать"
18741,"связь, соединение"
18749,связать верёвкой
18752,узел
18758,связывать верёвкой
18759,"обратно, вспять"
18760,"обратный, противоположный"
18761,сажа
18763,шах и мат
18764,шахматная доска
18765,"сходить с ума, безуметь"
18769,"самобытный, характерный, оригинальный"
18771,"самодержец, автократ"
18772,"самогон, самогонка"
18774,самооценка
18775,"самостоятельно, независимо"
18776,"самостоятельность, независимость"
18777,"самостоятельный, независимый"
18778,"щедро, великодушно"
18781,"щедрость, великодушие"
18784,"щедрый, великодушный"
18787,щипать
18788,ущипнуть
18789,крыса
18790,эгоистично
18791,"эгоизм, себялюбие, эгоистичность"
18792,эгоистичный
18793,"садиться, занимать место"
18794,"в неделю, еженедельно"
18795,"недельный, еженедельный"
18796,"сесть, присесть, занять место"
18798,"рубить, резать, сечь"
18800,"рубануть, резнуть, резануть"
18802,секретарша
18806,"селянка, крестьянка"
18807,шершень
18808,насекомое
18814,схема
18815,схематический
18816,сигнал
18818,сокровищница
18819,сканировать
18820,"скорбь, горе, печаль, грусть"
18821,"скорбеть, горевать, грустить"
18822,"сундук, ящик, ларь, скрынка"
18823,скрипачка
18824,"скрипеть, скрежетать"
18827,скрипнуть
18830,"дворянство, знатность, аристократичность"
18831,"дворянский, знатный, аристократический"
18833,"дворянство, знать, аристократия"
18836,"дворянка, аристократка"
18837,"дворянин, аристократ"
18839,"слизень, улитка"
18840,"словесный, вербальный"
18843,"служащий, сотрудник, работник"
18845,"смешивать, перемешивать"
18847,"отходы, отбросы, мусор"
18851,смертельная болезнь
18852,завтрак
18853,завтракать
18854,"шнур, верёвка"
18857,София
18858,соглашаться
18860,солнцестояние
18867,составление
18868,"соучастие, пособничество"
18879,"сотрудничать, работать вместе"
18880,"сотрудничать, работать вместе"
18882,спортивный
18884,сердечно-сосудистый
18886,сердечный приступ
18890,средневековый
18891,шерсть
18892,стальной
18893,"позиция, точка зрения, отношение"
18896,статический
18897,статистический
18898,статистика
18900,тень
18901,"дорожка, тропа"
18907,"стих, строка (стихотворения)"
18908,столичный
18910,"сторож, охранник"
18912,"стрельбище, тир, полигон"
18913,стучать
18916,стучать в дверь
18917,стукнуть
18920,шуба
18921,"сомнительный, спорный"
18922,"супружество, брак"
18925,сушить
18926,сутенёр
18927,"сочувствие, соболезнование"
18928,сват
18929,священный
18934,свинский
18935,"своеобразный, специфический"
18936,"своеобразно, специфически"
18937,"особенность, специфичность"
18940,секретарша
18941,так сказать
18942,так называемый
18956,папа
18958,фиолетовый
18959,тень
18960,"теолог, богослов"
18961,теология
18962,лечение стволовыми клетками
18963,тесто
18965,хорда (мат.)
18966,"сложность, трудность"
18967,"тинейджер, подросток"
18970,клавиатура
18971,"ткань, материя"
18975,"точность, аккуратность, пунктуальность"
18977,толерантность
18979,переводчик
18982,"точка плавления, температура плавления"
18984,продолжаться
18986,транспорт
18987,"терять, утрачивать"
18988,"газон, лужайка"
18989,травоядное
18990,требование
18991,трезвый
