id,translation
18761,saze
18763,šachmat
18764,šachovnice
18765,"šílet, blbnout, bláznit"
18769,"osobitý, originální"
18771,samovládce
18772,"samohonka, domácí pálenka"
18774,sebehodnocení
18775,nezávisle
18776,nezávislost
18777,nezávislý
18778,štědře
18781,"štědrost, velkorysost, velkomyslnost"
18784,"štědrý, velkorysý, velkomyslný"
18787,štípat
18788,štípnout
18789,"krysa, potkan"
18790,sobecky
18791,sobectví
18792,sobecký
18793,sedat
18794,týdně
18795,týdenní
18796,sednout
18798,sekat
18800,seknout
18802,"sekretářka, tajemnice"
18806,"vesničanka, selka"
18807,sršeň
18808,hmyz
18814,schéma
18815,schématický
18816,"signál, znamení"
18818,"truhla s pokladem, truhlice"
18819,skenovat
18820,"žal, smutek, zármutek"
18821,"truchlit, rmoutit se, hořekovat"
18822,"bedna, krabice, truhla, skříňka"
18823,houslistka
18824,"skřípat, vrzat, škrábat"
18827,"skřípnout, vrznout, křupnout"
18830,"šlechetnost, vznešenost"
18831,"šlechetný, ušlechtilý, vznešený"
18833,"šlechta, aristokracie"
18836,"šlechtična, aristokratka, urozená"
18837,"šlechtic, aristokrat, urozený"
18839,"slimák, plž, šnek, hlemýžď"
18840,slovní
18843,zaměstnanec
18845,"míchat, smíchávat"
18847,"smetí, odpadky, brak"
18851,"smrtelná nemoc, smrtelná choroba"
18852,snídaně
18853,snídat
18854,"lano, provaz, šňůra"
18857,Sofie
18858,"souhlasit, shodovat se"
18860,slunovrat
18867,"montáž, instalace, sestavení"
18868,spoluúčast
18879,spolupracovat
18880,spolupracovat
18882,sportovní
18884,kardiovaskulární
18886,infarkt
18890,středověký
18891,srst
18892,ocelový
18893,"stanovisko, postoj, pozice, hledisko"
18896,statický
18897,statistický
18898,statistika
18900,stín
18901,"stezka, cesta, dráha"
18907,verš
18908,hlavní (město)
18910,"hlídač, strážce"
18912,střelnice
18913,"klepat, ťukat"
18916,zaklepat na dveře
18917,"klepnout, ťuknout"
18920,kožich
18921,"diskutabilní, sporný"
18922,manželství
18925,sušit
18926,"pasák, kuplíř"
18927,"soustrast, kondolence"
18928,dohazovač
18929,"svěcený, posvěcený"
18934,"prasečí, svinský, prasácký"
18935,"osobitě, svérázně, zvláštně"
18936,"osobitý, svérázný, zvláštní"
18937,"osobitost, svéráznost, zvláštnost, svéráz"
18940,"tajemnice, sekretářka"
18941,"jak se řekne, tak říkajíc"
18942,"tak zvaný, tzv."
18956,táta
18958,"purpurový, nachový, fialový"
18959,stín
18960,teolog
18961,teologie
18962,terapie kmenovými buňkami
18963,těsto
18965,tětiva
18966,"těžkost, obtížnost, potíž"
18967,"náctiletý, teenager"
18970,klávesnice
18971,tkanina
18975,"přesnost, dochvilnost"
18977,tolerance
18979,"tlumočník, překladatel"
18982,"bod tání, bod tavení"
18984,"pokračovat, trvat"
18986,"doprava, transport"
18987,"tratit, prodělat, prohrát"
18988,trávník
18989,býložravec
18990,požadavek
18991,střízlivý
18992,držet se něčeho
18994,třikrát tolik
18996,trojskok
18997,"snášenlivost, tolerance"
18998,"snášenlivý, tolerantní"
18999,trpělivost
19000,"píle, pracovitost"
19001,"pilně, pracovitě"
19002,"píle, pracovitost"
19004,"pilný, pracovitý"
19008,vězení
19010,"umělecká práce, tvorba, dílo"
19011,"tvůrčí práce, tvoření, kreativita"
19015,"tvrdohlavý, svéhlavý"
19016,skok o tyči
19018,"týl, záď, zadek"
19019,"ubohý, bídný"
19022,učebnice
19025,"účinek, vliv, dopad"
19026,"uctivý, slušný, zdvořilý"
19028,"odstranění, odebrání"
19030,"udělovat, přidělovat, věnovat"
19031,"udělit, přidělit, věnovat"
19034,pohodlí
19035,pohodlný
19037,zadržet
19039,zdržet se (čeho)
19041,zadržovat
19043,zdržovat se (čeho)
19045,"přijatelný, příjemný, pohodlný, příznivý"
19048,"odejmout, odebrat, zredukovat"
19050,"odnímat, odebírat"
19052,krádež
19055,umístění
19056,umělkyně
19057,umělecky
19059,pokora
19060,"zabalit, sbalit, spakovat"
19061,zabalovat
19062,"napodobňovat, napodobovat, připodobňovat, přirovnávat, porovnávat"
19064,"napodobovat, stávat se podobným, přizpůsobovat se"
19066,"napodobit, připodobnit, přirovnat, porovnat"
19068,"napodobit, stát se podobným, přizpůsobit se"
19070,"tvrdohlavý, úporný"
19076,usadit se
19090,"pořadatel, organizátor"
19095,"zařízení, přístroj, aparatura, mechanismus, organizace, systém, struktura, uspořádání, rozmístění"
19096,zkapalňovat
19097,zkapalnit
19099,uvolňovat se
19100,zbavovat se (něčeho)
19102,"uctít, vzdát čest"
19104,"uctivý, s respektem"
19107,uvolnit se
19108,zbavit se (čeho)
19109,doma
19113,"pokud jde o, s ohledem na, ve vztahu k"
19117,"během, v průběhu"
19118,"včleňovat, zahrnovat"
19119,"včlenit, zahrnout"
19120,vstup
19123,"palubní vstupenka, povolení vstupu"
19124,dojem
19125,"zarubat, zatesat, vtesat, zasekat, vestavět"
19126,"zarubávat, zatesávat, vtesávat, zasekávat, vestavovat"
19127,"lité těsto, kapání, těstíčko"
19128,"zakazovat, zapovídat"
19129,"zakázaný, zapovězený"
19130,"zakázat, zapovědět"
19132,"povzdechnout, vzdychnout"
19133,vzducholoď
19135,"letectví, vzduchoplavba, aviatika, aeronautika"
19136,"zdvihat, zvedat"
19139,"zdvihnout, zvednout"
19140,vzdychat
19141,"pohled, názor, postoj"
19144,co nejdříve
19145,"vzpomínat, připomínat si"
19146,výchova
19149,vychovat
19153,vzpomínka
19155,dospělá
19156,"dospělý, dospělec"
19157,"vzkříšení, zmrtvýchvstání"
19158,"vzkřísit, znovunarodit, vstát z mrtvých"
19159,zvednout
19160,vasektomie
19161,"důležitost, význam, vážnost"
19165,"ctihodný, vážený"
19168,grandslam
19169,"velkoryse, velkodušně"
19170,"velkorysost, velkodušnost, štědrost"
19172,"štědrý, velkorysý, šlechetný, velkodušný"
19175,jezdit na kole
19177,Venuše
19179,řetěz
19181,"důvěryhodnost, spolehlivost"
19184,"důvěryhodný, spolehlivý"
19187,"věrohodnost, spolehlivost"
19190,"věrohodný, spolehlivý"
19193,věšák
19196,Veselé Vánoce!
19200,Veselé Vánoce! Veselé vánoční svátky!
19201,"hlasatel, zpravodaj"
19202,plachta
19203,větrat
19205,plachta
19206,plachetnice
19208,věž (šachy)
19210,"provaz, lano"
19215,"vázat provazem, svazovat provazem"
19216,svazek
19219,viditelný
19220,Vídeň
19221,višeň
19222,"rytíř, bohatýr, Slovanský bojovník (tzv. vítěz)"
19224,"vláha, vlhkost, vlhko"
19225,"vlasatý, chlupatý, zarostlý"
19228,vlhkost
19231,vlhký
19234,pozornost
19235,domácí měna
19237,domácí produkt
19238,domácí hádka
19240,vodojem
19241,"bojovník, válečník"
19242,vlhký
19245,vlhkost
19250,"auto, automobil, vůz"
19251,automobilový
19252,dojem
19253,kartářka
19254,vrtule
19255,stejně
19256,stejně
19257,vesmír
19258,"celosvětový, všeobecný"
19259,druhá světová válka
19272,"vydlabat, vydloubat, vydolovat, vyhloubit"
19279,vyhnanství
19308,vemeno
19333,skok vysoký
19341,"za každou cenu, všemi prostředky"
19343,pověra
19344,pověrčivý
19351,zdřímnout si
19352,zdržet se
19353,zadržet
19355,zdržovat se
19356,"zdržet, zpozdit"
19359,zadržovat
19360,"zdržovat, zpožďovat"
19361,brzda
19363,"uchvácení, zabrání, obsazení, převzetí (násilné)"
19366,"půjčka, zápůjčka"
19367,"začít se zabývat, věnovat se"
19370,"hostinec u cesty, motorest, motel"
19373,"zaneprázdněný, zaměstnaný, obsazený"
19378,"zabývat se, být zaneprázěný, být zaměstnaný"
19379,zákazník
19382,"věznice, vězení"
19384,vězeň
19386,"žal, lítost, smutek, bolest, zármutek"
19387,"stěžování, žalování"
19391,"zřízení, založení"
19395,zaměnitelný
19396,věž (šachy)
19398,zmatený
19399,"vymýšlet, vynalézat"
19400,"vymyslet, vynalézt"
19401,"zahajovat, započínat, začínat, startovat"
19402,"žhavit, rozpálit"
19403,"žhavý, rozpálený"
19404,žárovka
19405,"žert, vtip"
19406,"žertovat, vtipkovat"
19407,vzlykat
19408,zasmát se
19411,"vtip, žert, anekdota"
19412,usnout
19413,spáč
19414,spáčka
19415,ospalý
19416,"usnout, zaspat"
19417,zastrašování
19418,zastrašovat
19419,zastrašit
19420,"zastupovat, nahrazovat"
19421,"zastoupit, nahradit"
19422,vězení
19423,závětrný
19424,zavázat
19426,zavazovat
19428,obracet
19429,"obrat, zvrat"
19430,obrátit
19431,"zavšovat, dokončovat"
19435,"završit, dokončit"
19439,zažertovat
19442,zelenina
19444,"statek, hospodářství, farma"
19448,toužebný
19455,zimní slunovrat
19460,"živobytí, obživa"
19462,"zlostný, zákeřný"
19464,"značně, významně, podstatně"
19467,"záře, červánky, úsvit, svítání"
19468,zrát
19473,bzučet
19475,"hmyz, brouk"
19481,"blahobyt, prosperita, pohodlí, komfort"
19482,nuda
19485,nudit
19486,nudit se
19487,"nudička, nudná žena"
19488,"nudič, nudil, nudný člověk"
19489,"znuzený, unuděný"
19490,nudný
19491,jíst
19492,sníst
19493,Berlín
19494,"bezpartyjní, nestranický"
19495,"chunta, junta"
19496,invaze
19497,kulatý stůl
19498,legalizovat
19499,"legální, právní"
19501,liberalismus
19502,liberalizace
19503,liberalizovat
19504,pochod
19505,důstojník
19506,přechod
19507,pracovní
19508,reprezentovat
19509,Sibiř
19510,solidarita
19511,solidární
19513,Varšavská Smlouva
19514,Rudá Armáda
19516,syntéza
19517,hypotéza
19518,hypotetický
19520,monopol
19523,"teď, nyní"
19525,"pak, potom"
19529,"od té doby, co"
19533,tamhle
19535,"ač, leč, jakkoli, avšak"
19536,"do kdy, jak dlouho"
19539,"zatímco; tak dlouho, jak"
19541,odsud
19544,odsud
19545,odtamtud
19547,tudy
19548,tamtudy
19551,"kudy je libo, kudykoliv"
19553,kam
19560,"tam, tudy"
19563,sem
19565,"tamhle, v tamtom směru"
19567,někam
19568,"někam, kamkoliv"
19569,"kamkoliv, kam je libo, někam"
19570,nikam
19571,"všudy, všude"
19572,jinam
19579,takový
19580,"další, takový, onaký"
19581,tolik
19582,tolik moc
19583,"tolik, tak moc, tak mnoho"
19585,nic
19586,"všeliko, různě"
19587,jak velký
19588,tak velký
19589,tak velký
19590,tak velký
19591,tak velký
19593,"všeliký, všelijaký"
19594,jiné velikosti
19595,kolikrát
19596,tolikrát
19597,tolikrát
19600,tamten
19601,"číkoliv, něčí"
19602,cokoliv
19603,"kdekoliv, někde"
19605,"jakýkoliv, nějaký"
19606,"jakkoliv, jak libo, nějak"
19607,"kamkoliv, někam"
19610,"kdykoliv, někdy"
19613,"libovolně kolik, několik"
19614,"kterýkoliv, některý"
19615,"kudykoliv, někudy"
19617,odkudkoli
19619,z jakéhokoli důvodu
19622,"natolik, tak daleko"
19625,"absorbovat, pohlcovat, vstřebávat"
19626,abstrakce
19627,abstraktní
19628,"adoptovat, osvojit, přijmout"
19629,"afázie, porucha řeči"
19630,"afektivní, citový, emocionální"
19631,"aglutinace, shlukování"
19632,ámen
19633,"anestezie, umělý spánek"
19634,"anglickojazyčný, anglicky mluvící"
19635,anglosaský
19636,aorist (slovesný čas - minulý jednoduchý)
19637,"arbitr, rozhodce, rozhodčí, soudce, sudí"
19638,argument
19639,argumentace
19640,"argumentovat, tvrdit"
19641,aspekt
19642,"báječný, pohádkový, skvostný"
19643,zakládat na
19644,bezbolestně
19645,bezbolestný
19646,"udýchaný, neživý, bezdechý"
19649,"zneklidňující, nepříjemný"
19654,"vyrušovat, rušit, obtěžovat, znepokojovat"
19655,"rušit, znepokojit, rozrušit"
19659,"neklidný, nepokojný"
19661,"nepokoj, neklid, potíže"
19662,"blahosklonný, milostivý, laskavý"
19665,Budapešť
19666,cihla
19667,"celost, úplnost"
19668,čtyřicátý
19669,častěji
19670,co
19671,"obludný, monstrózní"
19672,"delikátní, jemný"
19673,"delirický, blouznivý"
19674,"podrobný, detailní"
19675,dezinformace
19676,"přikládat, přidávat, dokládat"
19677,dolnosrbský
19678,"dolní, spodní"
19681,dvacátý
19682,"dual, dvojné číslo"
19683,"džíny, džínsy"
19684,"účinnost, efektivnost"
19685,rovnostářský
19686,elastický
19687,elita
19688,encyklopedický
19689,encyklopedie
19690,"eventuálně, případně"
19691,fanaticky
19692,fantazie
19693,fáze
19694,"fenomén, jev"
19695,"aroma, flavorizace, nádech"
19696,flexibilní
19697,formalizace
19698,formalizovat
19699,formulovat
19700,fragment
19701,fragmentace
19702,frankojazyčný
19703,freudovský
19704,"fronta, front (voj.)"
19705,"základ, podklad"
19706,"většinou, hlavně, obyčejně, obvykle, zpravidla"
19707,"geneze, původ"
19708,"hluboce, hluboko"
19709,hornosrbský
19710,groteskní
19711,hebrejský
19712,"hetergennost, heterogenita, různorodost"
19714,hierarchie
19715,hypnotizovat
19716,hypnóza
19717,"homogenita, homogennost"
19718,homogenní
19719,horizont
19720,horizontální
19721,chránit
19722,"humoristický, humorný"
19723,identita
19724,hráč
19725,hráčka
19726,ilustrovat
19727,inaugurační
19728,indonézsky
19729,informativní
19730,instituce
19731,intelektuální
19732,zajímavě
19733,ironický
19734,ironie
19735,vykládat
19736,"zkouška, test, experiment, pokus"
19740,"test, zkoušení"
19743,"zkušený, šikovný, zručný"
19744,vykládat
19745,"vysvětlit, vyložit"
19746,přemísťovat
19747,"přemístění, posunutí"
19748,přemístit
19749,"zničující, destruktivní"
19750,"obraz, zobrazení"
19752,zpověď
19753,vyrovnávat
19754,vyrovnat
19755,vysekat
19756,Japonec
19757,jedináček (dívka)
19758,jedináček (chlapec)
19759,"jedinečný, unikátní"
19761,jednojazyčný
19762,jednorožec
19763,"jednoženství, monogamie"
19764,"stejnoznačný, synonymní"
19765,"bytí, existence, jsoucno"
19767,"příroda, podstata"
19768,tvůrce jazyka (umělého)
19770,"tvorba jazyka (umělého), jazykotvorba"
19772,"jazykověda, lingvistika"
19773,karibský
19774,"kárný, disciplinární, trestný"
19775,katalánský
19776,kategorizace
19777,klanět se
19779,klinický
19780,klon
19782,"klonit se, shýbat se, ohýbat se, naklánět se"
19784,"klíčník, domovník"
19786,"klíčový, kardinální, základní"
19787,"zobák, klofák"
19788,"kolejnice, kolej"
19790,"kolovat, obíhat, kroužit"
19792,jezdec (na koni)
19793,konzistence
19794,"kontext, souvislost"
19795,kontrakce
19796,kontrast
19797,"konvence, úmluva"
19798,"konvent, klášter"
19799,korigovat
19801,"region, oblast"
19803,krátce
19804,kreolský
19807,kritérium
19808,"lež, klam"
19809,křivda
19811,"křivit, pokřivovat, kroutit"
19814,"křivopřísežnictví, křivá výpověď"
19816,"řez, řezání, střih, střihání, sek, seknutí"
19817,kroj
19818,krejčí
19819,"krájet, řezat"
19820,"kroutit, točit, vířit, vrtět"
19823,"otáčet se, točit se"
19825,"lézt, vylézat"
19826,"lézt, plazit se"
19827,"ledovatý, ledovitý, zledovatělý"
19829,lehkomyslný
19830,"lehčeji, snáze, jednodušeji"
19831,letec
19832,letět
19833,"lézt, pazit se"
19834,osobně
19835,"lingvistický, jazykový"
19836,logicky
19837,"lámavý, !rozbitný, křehký"
19838,"časopis, magazín"
19839,magický
19840,majonéza
19841,masakrovat
19842,citoslovce
19843,mezilidský
19844,mentalita
19845,"mentální, duševní"
19847,"mést, zametat"
19848,"hod, vrh"
19849,metafora
19850,"koště, metla"
19851,"mimochodem, náhodně"
19852,"jeptiška, mniška"
19853,"mnohobarevný, barvitý, pestrý, různobarevný"
19854,mnohojazyčný
19855,multikulturní
19856,"přelidněný, lidnatý"
19858,násobit
19859,model
19860,morfém
19861,"děsivý, hrůzný"
19862,mraveniště
19863,mutant
19864,navzdory
19865,nadlidský
19866,"příliš zjednodušený, příliš zjednodušující"
19867,"nafukovat, nadouvat"
19868,"nejprve, v první řadě"
19869,náklad (vydání časopisu)
19871,"edice, vydání"
19873,vydavatel
19875,"svah, sklon"
19876,náklonnost
19878,nálet (letecký)
19879,"naléhavý, urgentní"
19880,neadekvátní
19881,nebeský
19882,něco
19883,nedostatečně
19885,"nedůstojný, nehodný"
19886,"neměnný, nezměnitelný"
19888,"nekompetence, neschopnost"
19889,"nekompletní, neúplný"
19890,"nekonzistence, nesoulad"
19891,nelogický
19893,"nedotknutelný, neporušitelný, nenarušitelný"
19894,"nevysvětlitelný, neobjasnitelný"
19895,neomezený
19896,nepopsatelný
19897,nepsaný
19898,neužitečný
19899,nepravda
19901,neustále
19902,"iracionální, neracionální"
19903,nepochopení
19904,nespojený
19905,nedobrovolný
19906,"neštěstí, smůla, pech"
19908,nespravedlivý
19909,nesnesitelný
19912,"neznámý, nepovědomý"
19913,nic
19914,méněcennost
19915,"nižší, horší, nízký (kvalita)"
19916,novorozený
19917,"nu, inu, no"
19918,"nynější, stávající, současný, aktuální"
19919,"projev, příznak, symptom"
19920,objektiv
19921,objektivní
19922,obklopovat
19923,obklopit
19926,"ulehčovat, zmírňovat"
19929,"ulehčit, zmírnit, usnadnit"
19930,snižovat
19931,snížení
19932,snížit
19933,obranný mechanismus
19934,malebný
19935,pozorovat
19936,oboustranný
19937,"odebírat, odstraňovat"
19938,odebrat
19939,cítit
19941,"odehrát se, stát se, uskutečnit se"
19943,"sehrávat roli, odehrávat roli"
19944,"odehrávat se, dít se, uskutečňovat se"
19946,odmítnout
19948,odmítat
19954,"odmítat, zamítat"
19958,"odmítnout, zamítnout"
19963,pohlednice
19965,"rozlišovat, odlišovat"
19966,"rozlišit, odlišit"
19971,odmítnutí
19973,"odmítat, zamítat, zavrhávat"
19974,"odhazovat, zahazovat stranou, odkládat stranou"
19977,"odmítnout, zamítnout"
19978,"odhodit, zahodit stranou, odložit stranou"
19980,"odplavávat, odplývat"
19981,"odplavat, odplynout"
19982,odpor
19983,"odložit (stranou), odstavit"
19985,"odkládat (stranou), odstavovat"
19987,"odmítání, popírání, odvržení"
19988,ohraničený
19990,"prokázat, ukázat"
19991,"prokazovat, ukazovat"
19994,"prostředí, okolí"
19995,"okolo, přibližně, asi"
19997,"okres, kraj"
19998,"omrzující, znechucující, odpudivý"
20000,popis
20001,upořádávat
20002,uspořádaný
20003,uspořádat
20004,zjednodušení
20005,orgán (anatomie)
20006,ornitologický
20007,ornitologie
20008,"zvláštnost, osobitost, svéráznost"
20009,"ovčín, ovčárna"
20010,"ovíjet, zavíjet"
20012,"ovinout, zavinout"
20014,panika
20015,"zaštiťovat, podporovat"
20016,pidžin
20018,shovívavost
20019,shovívavý
20021,"začínající, počínající"
20022,podskupina
20024,"potvrdit, posílit"
20025,"potvrzovat, posilovat"
20027,předmět
20029,potlačovat
20030,poezie
20031,"hledat, vyhledávat, prohledávat"
20034,"souboj, duel"
20035,"pokořit, podmanit, podrobit"
20037,"okázalý, nápadný"
20040,"podmanit, podrobit, pokořit"
20043,pokus o něčí život
20044,pól
20045,nápad
20046,"předchozí, předcházející"
20047,"stálý, nepřetržitý, vytrvalý, neustálý"
20051,"postupný, krok za krokem"
20052,"uznání, vážnost, respekt"
20053,"zapojení, provázanost, propojení, vazba, vztah"
20054,politovat
20055,"podívat se (na), prohlédnout si"
20056,"prajazyk, protojazyk"
20057,prakticky
20059,správnost
20060,"správný, přesný"
20061,předem
20062,předpokládat
20065,"pravděpodobně, údajně"
20066,"předsudek, zaujatost"
20067,varování
20068,stěhovavý (pták)
20069,"přeměna, transformace, metamorfóza"
20070,přeplněný
20071,prestiž
20072,prestižní
20073,překlad
20074,"opovržení, pohrdání, přezírání"
20076,přikázat
20078,přikazovat
20079,"přikádat, připojovat"
20085,"přípona, afix"
20086,zvyk
20087,pozvat
20088,zvát
20089,"prodkuce, výroba"
20090,"profanace, znesvědcení"
20091,"profanovat, znesvěcovat"
20093,prokletí
20094,převrhat
20095,převrhnout
20096,próza
20097,zaprvé
20098,prototyp
20099,psychiatrický
20100,psychický
20101,pracovní
20102,racionálně
20103,"rafinovaný, sofistikovaný"
20104,"rozdírat, roztrhávat, trhat"
20105,"rozedrat, roztrhat, rozervát, rozedřít"
20106,"rozedraný, roztrhaný"
20107,rozlišení
20108,"rozlučovat, oddělovat, odlučovat"
20109,"rozloučit, oddělit, odloučit"
20112,"zamyšlení, uvážení"
20114,"rozklad, rozpad"
20117,rozšiřovat
20120,rozšíření
20122,rozšířený
20123,rozšířit
20126,"říkat, povídat, vyprávět"
20128,"zřídka, příležitostně, vzácně"
20130,regrese
20131,kardiostimulátor
20132,reprodukovat
20133,rytmus
20134,"rodilý, rodný"
20135,ruina
20136,ruinovat
20137,rusínský
20138,sblížení
20139,"sejmout, sundat"
20144,sklad
20145,skladiště
20148,"součást, komponenta"
20150,"svah, sklon"
20157,zkřivit
20160,skrýt
20161,skrývat
20162,"sloučovat, připojovat, spoovat"
20166,"sloučit, připojit, spojit"
20168,srovnatelný
20169,"zruinovat, zničit"
20170,"jen, pouze"
20173,"vesnický, selský"
20174,sémantický
20175,širší
20177,smrdět
20178,sociální
20179,solidní
20180,"úplně, zcela, vůbec"
20183,spontánně
20184,"hádat se, přít se"
20186,srbochorvatský
20187,Lužický Srb
20188,lužickosrbský
20189,"přísně, striktně, stroze, tvrdě"
20190,studovat
20191,"skutečnost, realita"
20192,"v podstatě, zásadně"
20193,"zásadní, rozhodující"
20196,"dohoda, shoda, souhlas"
20198,"shodný, souhlasný"
20199,sup
20200,světonázor
20201,svatokrádež
20202,svobodně
20203,tabu
20205,taktika
20206,talent
20207,talisman
20208,"tancovat, tančit"
20209,"těžce, silně, hustě, velmi"
20211,"hledisko, názor, úhel pohledu, stanovisko"
20212,"tentýž, stejný"
20213,za třetí
20216,"obchodování, podnikání, jednání"
20221,"tržnice, tržiště"
20222,tříletý
20223,triumfální
20224,"výtvor, produkt, dílo"
20226,tisíciletý
20227,přesvědčující
20228,"podíl, díl"
20230,"překvapivě, neuvěřitelně, pozoruhodně, úžasně"
20238,označení
20239,ukazatel
20241,"ukázat, uvést, upozornit"
20242,"ukázovat, uvádět, upozoňovat"
20243,úl
20245,"úmyslně, záměrně"
20246,"úmyslný, záměrný"
20247,"správa, řízení"
20248,"vyrovnávat, urovnávat, srovnávat, narovnávat"
20252,"vyrovnat, urovnat, srovnat, narovnat"
20256,"ospravedlňovat, oprávňovat, odůvodňovat"
20257,ospravedlnění
20258,"děsně, strašně, hrozně"
20263,"včetně, zahrnujíc"
20264,"zahrnutí, zařazení"
20270,"intervence, vměšování, rušení, zasahování"
20271,"kolem, dokola, okolo"
20272,vplést
20273,"vsát, nasát"
20274,"vtiskat, vtiskávat"
20276,vtisknout
20278,obohacovat
20279,obohatit
20280,"kypět, vřít"
20281,"vyvýšenina, kopec"
20283,válec (silniční)
20284,"známý, povědomý"
20285,"verifikovatelný, ověřitelný"
20286,"verifikovat, ověřit"
20287,vertikální
20288,viditelně
20289,vivisekce
20290,chování
20291,"hle!, podívej se!, tam!, tady!, to je!"
20294,"celosvětový, všeobecný"
20295,každodenně
20296,za druhé
20300,nadřazenost
20301,"vyšší, nadřazený, lepší"
20302,vyšší
20305,"uzavírat, podepsat (smlouva)"
20306,závěr
20307,"uzavřít, podepsat (smlouva)"
20309,"zakrýt, přikrýt"
20310,zavřít
20312,"zakrývat, přikrývat"
20313,zavírat
20314,"zákoutí, koutek"
20316,"zástava, záloha"
20319,zasloužit si
20320,zasluhovat si
20321,záviset na
20322,"sídlo, bydliště, obydlí, ubytování"
20327,"živost, vitalita"
20328,zrak
20330,žralok
20331,"anemický, chudokrevný"
20332,"anémie, chudokrevnost"
20333,Angličan
20334,jezevec
20335,bazilišek
20336,bdění
20338,"bdít, být vzhůru"
20339,bdělost
20340,"bdělý, ostražitý"
20341,běh
20342,běhání
20343,běh (závod)
20344,plynulost
20345,"plynulý, plynný"
20346,klusák
20348,"neohraničenost, nesmírnost, bezmeznost"
20351,"nemluvný, mlčenlivý, zamlklý, oněmělý"
20352,nesmysl
20353,bitva
20354,"veselost, bodrost"
20355,"bodrý, veselý, čilý, temperamentní"
20357,kudlanka nábožná
20358,"bitva, konflikt"
20359,bosňácký
20360,budík
20361,delfín
20363,dlouho
20364,"doložit, přidat"
20365,"příměs, přísada"
20366,"domněnka, dohad"
20368,"domýšlet se, domnívat se, připouštět"
20369,"domyslit si, připustit"
20370,"důmyslný, chytrý"
20372,donašeč
20373,"drak, saň"
20374,"experimentální, pokusný"
20375,plameňák
20376,formální
20377,Francouz
20378,Řek
20379,gryf (mýt.)
20380,heterogenní
20381,hyena
20382,hroch
20384,křeček
20385,křeček
20386,Ital
20387,"kromě, vyjma"
20395,odhalovat
20396,odhalit
20397,"vyjadřovat, vyslovovat, formulovat"
20398,"vyjadřovat se, vyslovovat se"
20399,"vyjádřit, vyslovit"
20400,"vyjádřit se, vyslovit se"
20401,"z řad, zprostřed, z, od"
20402,"vymřelý, zaniklý"
20403,jezevec
20404,kamenolom
20406,klokan
20407,velryba
20408,klíště
20409,koala
20410,kobra
20411,kobyla
20412,koloniální
20413,konceptuální
20414,"konkluze, závěr"
20415,králík
20416,krása
20417,kvalifikovat
20418,lehnout (si)
20420,líhnout
20421,líhnout
20422,larva
20423,"zbavit, odejmout"
20424,"lít, odlévat (kov)"
20426,lůj
20429,"lůžko, postel, lože"
20430,ložisko (tření)
20431,oblíbenec
20432,"milovník, fanoušek"
20433,zvědavost
20434,"zvědavý, zvídavý"
20436,lépe
20438,máchnutí
20446,"maličkost, drobnost"
20447,"chudokrevnost, anémie"
20448,nezletilý
20450,"mlčenlivý, málomluvný"
20451,"nedůležitý, málo důležitý, nepodstatný"
20452,mateřský
20453,"mast, mazadlo"
20455,"mazivo, lubrikant"
20458,medúza
20459,grizzly
20461,"měnit, vyměňovat"
20466,"měřítko, kritérium, standard"
20467,pravítko
20468,směrodatný
20470,"kříženec, hybrid"
20471,míšenec
20475,"mišmaš, chaos, změť"
20478,měšťan
20479,měšťanstvo
20480,"hníst, hnětat, mísit"
20482,"uplývat, procházet, míjet (čase)"
20488,"ticho, klid, pokoj"
20489,"smiřovat, urovnávat"
20490,polycentrický
20491,"různorodý, rozmanitý, mnohonásobný"
20495,mohutný
20496,mor
20497,"mořit (hlady), hladovět"
20498,"unavovat, vyčerpávat, mořit"
20499,hvězdice
20500,mořský koník
20501,"kal, zákal, mut, rmut"
20503,"temnit, kalit, mást, mutit"
20504,"rušit, obtěžovat"
20506,"zakalený, kalný, zastřený"
20508,"napadení, vpád, nájezd, nálet"
20511,"nabíjet, cpát, plnit"
20513,"nabít, nacpat, naplnit"
20516,náboj
20517,nadměrný
20519,nejčastěji
20520,nejvíce
20521,opírat se
20522,opřít se
20523,náležitý
20525,"milenka, konkubína"
20527,"guvernér, místodržitel"
20529,navázat
20530,navazovat
20531,navigace
20532,nedomluva
20533,nedonošené dítě
20534,nedorozumění
20535,nepochopit
20536,nechápat
20537,neformální
20539,"bezmocnost, nemohoucnost, slabost"
20540,"bezmocný, neschopný"
20541,nemožně
20542,"pradávný, prastarý, starodávný"
20544,nesnesitelný
20547,"nést, klást (vejce)"
20548,hroch
20550,nosítka
20553,máry (typ nosítek)
20555,nosorožec
20556,novohebrejský
20557,"obléhat, obkličovat, obklápět"
20559,"obkládat, pokrývat"
20560,"vnější vzhled, výraz, tvář"
20561,"oblehnout, obklíčit, obklopit"
20563,"obložit, pokrýt"
20564,"nekróza, odumírání"
20565,"odumřelý, nekrotický"
20566,vymezit
20567,vymezovat
20568,"odrážet, odbíjet (koule)"
20570,"odrážet, zahánět"
20572,"odrazit, odbít (míč)"
20573,"odrazit, zahnat"
20574,odliv
20577,"vztahovat se k, týkat se (čeho), chovat se k"
20582,optika
20583,organický
20586,tučňák
20595,podkategorie
20596,podléhat
20598,omáčka
20600,"podklad, základna, základ"
20602,pozměňovat
20603,pozměnit
20604,"podnos, tác"
20605,polévka
20609,"ubytovávat, umisťovat"
